071e,8,fc,90,66,55,b1,f5,d2,09,T
02b6,8,db,18,b4,10,5d,f5,2c,ae,T
055f,8,00,8a,38,85,e1,c6,c0,a6,T
066a,8,84,51,d6,70,e1,d5,89,80,T
0152,8,5d,91,2a,dd,8c,39,49,86,T
031d,8,58,c4,19,f0,8b,81,a6,ad,T
00de,8,b7,7a,4b,29,5c,18,cd,f7,T
0552,8,fa,bd,d7,65,fe,24,78,6e,T
006e,8,0e,60,54,e2,e7,a1,d1,19,T
0214,8,b4,69,7e,10,b2,b0,b3,56,T
01ee,8,d7,c1,e2,74,eb,16,32,0b,T
00e6,8,29,e9,4e,f0,c2,cf,df,f3,T
06f3,8,28,c2,b2,f7,04,0f,ff,95,T
030e,8,01,6f,24,fa,79,b6,4a,e6,T
0112,8,9d,91,02,de,53,20,ff,05,T
05e8,8,91,8f,39,76,97,27,fa,1f,T
0515,8,e6,02,45,4c,c5,f1,a0,80,T
02c7,8,51,06,67,a4,2f,20,be,fc,T
05e2,8,08,5b,b6,08,59,dd,c0,b9,T
06ea,8,eb,9e,ba,1c,f6,e3,01,18,T
01cb,8,6c,46,ca,8f,78,d4,3c,5a,T
06f8,8,58,0c,7d,b4,88,0c,70,82,T
0537,8,e6,be,08,94,ca,dc,55,2f,T
079d,8,ad,1c,23,54,7f,1f,5c,d4,T
0791,8,05,a2,b3,42,1e,c4,42,81,T
0240,8,56,34,41,5b,66,e8,79,3b,T
0150,8,8f,ee,5c,e0,69,e0,79,c0,T
0123,8,e5,10,71,ea,ef,fd,ce,1c,T
0742,8,7e,2d,b0,75,7e,5c,a4,3c,T
00db,8,ab,0e,09,2a,c3,cb,65,0f,T
04c0,8,0d,a8,13,c0,e2,ba,29,43,T
03e7,8,f8,4f,29,3c,f1,bd,bc,9f,T
015d,8,55,26,15,51,72,e8,3d,57,T
0191,8,f8,c5,f3,61,70,db,f7,e3,T
0480,8,07,12,bc,ba,79,a5,49,2e,T
061c,8,49,96,fb,32,8e,4c,bf,1d,T
0189,8,62,8c,50,16,d5,93,30,e2,T
04ea,8,58,86,a7,38,a7,75,c6,61,T
0003,8,d2,a2,6e,ee,41,d8,a7,05,T
039c,8,c7,ad,8f,f3,33,0a,f3,34,T
06d4,8,2a,cb,46,79,6e,92,3c,8e,T
0052,8,d7,f4,9c,04,45,4b,94,d8,T
0216,8,8a,95,12,0a,ea,76,1d,aa,T
07d1,8,0a,7d,37,cb,27,cd,3c,5f,T
012a,8,ab,1b,23,b5,45,f6,20,88,T
0348,8,67,41,e8,06,7c,c2,20,37,T
0312,8,1a,13,f1,0a,7b,5a,46,be,T
0457,8,e9,0e,7c,fc,25,71,e3,82,T
0507,8,1a,b1,24,10,44,4e,43,6d,T
05e6,8,e0,7e,52,05,06,17,6d,54,T
0176,8,1e,07,63,23,37,9c,59,b8,T
049c,8,ea,d3,d1,c6,55,64,a7,a2,T
0188,8,63,a3,0a,2b,38,70,53,16,T
0304,8,13,dd,14,03,b6,73,ab,2c,T
0283,8,ff,d3,a5,9e,fb,c9,22,35,T
060f,8,eb,e0,53,9f,02,a3,c0,29,T
0282,8,37,4d,de,aa,f4,f8,dd,a2,T
02cd,8,01,82,52,c3,c4,91,fb,58,T
0198,8,26,2d,c5,32,04,05,b6,02,T
00a6,8,de,1e,0a,25,cc,74,76,7c,T
0313,8,73,e1,3c,ff,52,92,c3,24,T
0237,8,61,0e,d6,78,08,71,0b,f0,T
006f,8,fa,c2,1b,25,be,43,df,c7,T
0120,8,a0,b3,f2,a7,fb,9f,be,2c,T
05c4,8,68,46,01,d3,67,8d,be,6c,T
0461,8,1f,2d,c1,05,01,63,90,34,T
009b,8,28,c4,e5,37,33,68,1a,fc,T
0491,8,b8,13,31,40,a5,3d,a0,d5,T
0026,8,2c,30,0e,5c,50,6e,d0,cf,T
068d,8,b4,8f,64,e5,ac,a7,9f,d1,T
0286,8,2d,c3,3b,3e,bf,bc,7f,f4,T
011c,8,11,cc,c2,94,21,b5,3e,59,T
0123,8,0e,d5,f5,e4,14,4f,cf,54,T
05f2,8,d9,71,a9,e1,34,ef,c1,cf,T
0481,8,20,5d,9c,01,d7,0f,6a,a6,T
055e,8,03,9b,07,74,00,f4,b6,b7,T
068c,8,49,02,75,26,ad,ea,79,31,T
0430,8,1b,bb,c5,a4,c9,89,a2,42,T
0568,8,57,63,2c,d0,0d,55,39,4a,T
075b,8,d5,cd,0b,54,43,f7,8d,79,T
075b,8,d8,b1,7a,18,2e,ae,5f,6a,T
0559,8,44,af,45,c8,b8,46,dc,88,T
0352,8,44,8f,37,85,08,57,10,e4,T
00ba,8,9d,a9,06,62,1f,f1,25,d0,T
0271,8,cb,ac,09,a2,14,d0,b9,b2,T
0369,8,f3,ab,9f,8f,e8,db,66,ea,T
0643,8,69,9d,d9,df,97,7a,8a,53,T
069e,8,ed,0a,67,19,7c,56,8e,8c,T
04f2,8,ba,39,69,05,7e,b6,05,bb,T
027c,8,c7,91,3f,c1,94,cd,92,c1,T
05c2,8,fa,e2,5e,4f,33,58,a9,dc,T
02ab,8,e9,c8,24,60,e0,1f,27,dc,T
0711,8,18,82,01,fb,37,a3,af,c7,T
0107,8,32,fd,01,34,62,00,65,b6,T
00c1,8,88,72,ac,e4,65,19,fc,04,T
04dd,8,28,ac,5c,f0,d2,89,83,0e,T
0053,8,bb,8a,6b,73,a1,1f,56,56,T
0695,8,a8,38,8d,20,b1,d3,45,ab,T
0535,8,a0,54,38,c5,2c,d8,17,95,T
0009,8,38,44,ff,2b,51,00,ae,4c,T
025d,8,4c,9a,f6,ad,c1,24,8a,3a,T
0750,8,4f,43,ac,f6,06,ec,6b,fb,T
03ff,8,03,a8,2a,dd,c4,0b,20,59,T
0560,8,cf,bd,71,61,1d,86,07,6d,T
068c,8,b0,02,88,82,95,97,a3,ea,T
00ef,8,77,8b,ad,18,e6,f3,66,bc,T
026a,8,ef,9b,7d,28,f2,94,c8,8f,T
0179,8,b3,b6,10,00,cb,0a,6a,c1,T
0474,8,08,94,43,fe,9d,2f,8f,75,T
0170,8,8e,5c,0b,90,09,2a,8a,df,T
03bb,8,90,8a,ab,73,14,71,1f,ae,T
06e6,8,1b,14,f0,0a,ca,ba,d0,39,T
05bc,8,e0,b4,10,aa,9e,9a,6d,3b,T
062b,8,ed,8f,54,7d,45,69,03,3a,T
04de,8,72,ff,37,2f,ae,f5,9f,70,T
076b,8,d7,03,20,a6,3c,f8,a6,10,T
00e8,8,36,e0,35,8b,88,33,d5,b0,T
07e1,8,ed,39,d0,12,56,7d,8c,58,T
0522,8,79,a9,a2,66,73,0e,aa,6f,T
05cb,8,40,db,49,fe,d6,d7,0e,08,T
0470,8,af,fc,8c,d3,f0,d6,aa,43,T
0304,8,76,24,aa,88,71,54,cc,e7,T
032c,8,da,c8,01,f8,03,00,ef,6a,T
05ba,8,59,84,63,45,3d,97,4e,a4,T
00e1,8,72,db,a5,c2,f4,ea,b9,db,T
041b,8,7e,70,22,6f,0e,39,06,d6,T
00c6,8,c7,67,62,0f,e4,dc,ae,b4,T
030f,8,83,e5,e5,b6,1c,13,01,21,T
05c1,8,fa,ab,5c,cd,97,69,6c,8f,T
0256,8,9e,fb,0e,e9,c4,97,3f,3b,T
0513,8,5e,72,d4,c5,d7,6a,22,c9,T
0477,8,21,6a,72,c2,ea,ff,44,32,T
0278,8,e0,d6,6c,86,c5,86,2d,1e,T
0091,8,69,40,f3,97,62,e8,13,8e,T
0021,8,1f,d5,ee,41,df,20,55,ed,T
04a3,8,bb,a2,2a,70,b9,2e,ce,14,T
00aa,8,cd,e8,30,21,af,8b,95,8e,T
0564,8,10,17,0c,72,3f,d3,3d,1a,T
010f,8,64,6e,48,d7,87,35,1f,74,T
0159,8,39,13,f4,b1,4d,9d,ee,7e,T
0309,8,bb,2b,4d,a5,ab,4e,17,b9,T
04af,8,87,df,70,ec,18,02,48,4a,T
060d,8,37,56,cc,07,35,33,5d,81,T
058b,8,66,ea,c9,7d,35,0e,52,0c,T
0134,8,cb,c7,de,c7,df,29,ed,6d,T
004e,8,4e,e0,0d,51,4a,2b,09,00,T
0393,8,6f,ea,78,a1,b3,90,15,4a,T
0530,8,a2,e6,2d,4a,91,30,96,9d,T
0123,8,76,c8,bc,ae,2b,3e,c6,17,T
0011,8,9d,5e,bb,70,b1,b3,58,59,T
0175,8,79,20,87,bf,2b,1d,fd,3a,T
04bb,8,17,04,c6,69,7b,10,05,53,T
075f,8,7b,82,90,41,c3,c1,f9,c3,T
0382,8,3a,a1,72,c1,3c,97,98,5e,T
029f,8,87,15,a2,4a,5d,bd,94,1e,T
010a,8,57,0b,32,dd,6f,57,32,71,T
0094,8,71,01,40,47,38,c6,6a,03,T
01bb,8,f1,c4,e2,69,d3,37,ac,1b,T
0774,8,30,32,e9,48,da,42,b7,5c,T
072b,8,16,f1,2f,e0,02,ff,3d,bf,T
0222,8,3f,a6,78,62,65,72,c7,2d,T
0757,8,d9,b4,00,32,c4,9b,0b,df,T
0425,8,b0,65,59,0b,02,84,5e,b5,T
067c,8,00,a3,cd,c7,11,ea,8d,fb,T
06a6,8,9b,f0,47,47,0f,2c,42,bc,T
0729,8,39,d9,92,99,78,b0,9e,a0,T
01d2,8,8e,a0,61,6a,c2,36,c1,7a,T
0051,8,59,23,42,34,bc,51,d9,b2,T
02de,8,f9,f4,b7,72,6b,ba,2a,3c,T
0465,8,33,8d,5f,9b,97,40,67,82,T
0537,8,79,38,11,ea,ec,06,ed,7f,T
05fc,8,0a,71,73,32,00,e1,0a,44,T
008f,8,70,d6,04,c4,05,b6,1a,d2,T
03bc,8,5c,46,6a,dd,e9,44,47,9f,T
025a,8,87,fb,5c,cc,2b,08,1e,71,T
0401,8,9a,a5,0f,7d,82,2b,33,c8,T
065c,8,bd,e1,89,92,47,64,6c,2a,T
02db,8,37,ec,b3,15,01,5a,17,00,T
02a2,8,d2,f7,14,f8,b0,38,44,59,T
0139,8,4d,ce,91,8c,9a,da,f9,93,T
024d,8,0d,c0,d0,03,46,3e,64,82,T
0580,8,b8,36,05,5a,28,01,8a,8a,T
078c,8,f5,53,11,a3,57,9a,fa,eb,T
01fd,8,4b,43,3b,43,64,76,32,7f,T
00fa,8,ed,fa,58,54,8d,07,48,6c,T
022d,8,6b,db,2e,4b,6e,aa,03,9a,T
070c,8,b0,22,21,f8,d5,1c,d0,62,T
06f4,8,ab,99,12,f8,c5,d2,d9,a5,T
057d,8,75,af,72,5e,b7,39,b6,93,T
03d4,8,e4,05,b4,e2,11,77,6e,58,T
06c9,8,10,f9,89,d0,43,be,84,68,T
05bf,8,bf,c4,4c,83,b8,94,ea,dc,T
031b,8,69,ba,03,fd,16,eb,c3,f7,T
0352,8,5c,47,b6,79,0c,ab,6c,06,T
0425,8,60,d0,5a,20,1f,db,d0,31,T
02bf,8,50,2b,81,e8,4f,b5,13,78,T
0585,8,38,11,db,c4,a4,60,e5,77,T
0420,8,03,8b,d3,f0,f4,80,a0,73,T
036c,8,8a,54,40,a4,7e,38,93,ac,T
0424,8,26,ff,d5,f0,bf,2c,e3,6c,T
0222,8,6f,3b,bf,30,e6,23,ed,06,T
0022,8,d7,3d,23,0f,f9,cf,a2,c7,T
06c3,8,e8,65,b8,7c,70,48,9d,58,T
06da,8,e0,a1,98,45,89,a3,47,2c,T
0387,8,c4,d0,01,2a,9f,86,a7,5b,T
0484,8,39,ad,31,7d,a0,0a,c3,cf,T
0737,8,64,f3,45,ea,d5,e4,8e,32,T
0717,8,db,90,95,07,a5,96,1b,66,T
0024,8,9d,75,d8,4a,5c,3d,37,11,T
0230,8,81,36,1a,8f,21,3f,76,a8,T
0023,8,b8,6d,eb,2c,ac,40,2c,c7,T
0798,8,a6,5c,f2,1c,a5,85,a0,68,T
007a,8,6b,2d,06,94,81,83,a1,d7,T
03df,8,68,c9,fe,cf,f4,a8,62,80,T
00d1,8,87,43,47,63,14,e2,21,a6,T
025b,8,e9,49,e6,5a,dd,4e,91,69,T
03c9,8,9f,6d,0f,d6,c6,31,8b,7a,T
0167,8,58,92,8a,54,8c,85,32,f3,T
0357,8,3d,34,29,15,ed,a3,58,c3,T
0417,8,1b,eb,d2,17,8b,25,e0,82,T
0655,8,bf,a9,99,e4,78,ea,c1,3e,T
0497,8,5b,7f,d9,3d,76,bb,ff,65,T
053b,8,3b,52,a5,d1,da,fc,6e,c2,T
00b7,8,04,af,c6,04,90,8f,92,79,T
04b1,8,d7,31,d5,92,3c,78,fe,ca,T
00c0,8,92,d9,80,9c,b8,23,c1,04,T
079b,8,66,62,18,de,8a,fd,34,af,T
05af,8,79,9e,74,d7,a7,d5,44,bf,T
000c,8,15,0e,05,9a,a9,c9,22,12,T
06d7,8,18,5e,af,7e,0f,f6,e5,43,T
0533,8,6a,e9,2f,4a,90,4b,ee,ea,T
07d2,8,58,36,6c,c3,e1,da,f7,ab,T
0351,8,7b,c1,fc,8b,22,b8,3d,44,T
0529,8,f2,02,28,5e,69,e8,3d,56,T
01bc,8,99,c6,aa,13,be,54,b7,09,T
041a,8,0d,21,a7,63,d7,bb,87,38,T
049e,8,2a,51,2e,d6,33,fa,d2,e2,T
0051,8,16,b2,17,04,e7,45,3d,d1,T
0450,8,80,e2,ad,38,53,22,5d,01,T
0211,8,b4,08,8e,57,84,11,d8,29,T
04c1,8,34,67,89,88,d7,74,47,0f,T
0086,8,73,f8,74,94,16,44,f9,00,T
0085,8,ea,c3,40,e6,c7,bb,4a,99,T
0444,8,ac,d9,f8,18,4b,e2,b5,92,T
0690,8,0c,85,af,6a,1a,55,66,73,T
02a6,8,a4,e8,4c,dc,15,4b,15,03,T
0268,8,7a,91,cb,e6,c7,c8,6b,a9,T
04fb,8,f2,c0,8e,0f,28,73,ef,47,T
06af,8,af,bc,45,2c,2a,2d,66,ee,T
0051,8,e4,12,bd,5c,4b,76,51,e9,T
05ba,8,db,8c,c7,10,c4,22,eb,58,T
02d2,8,80,d3,b0,01,82,2d,3c,49,T
0310,8,d5,e4,ec,f2,ab,3c,71,e4,T
0384,8,e8,7f,9e,ee,d5,88,f3,92,T
0144,8,07,d1,34,5d,8a,94,5f,f7,T
05d6,8,8a,73,ff,ef,5f,8b,ad,99,T
03d6,8,12,1a,14,01,ae,20,26,43,T
002a,8,96,f5,bf,66,b8,58,89,c6,T
0682,8,90,f1,f6,65,46,fa,29,1a,T
0229,8,b2,fa,4a,de,21,d4,31,8c,T
0254,8,c9,cb,b4,eb,4b,43,9c,cb,T
001d,8,90,bb,30,3a,dd,93,93,08,T
051f,8,0a,cc,55,63,7f,92,09,fd,T
06f3,8,cf,1e,6d,40,21,5f,e3,77,T
0779,8,df,03,79,2c,db,fc,44,91,T
0457,8,aa,ba,b2,21,fd,06,d2,8c,T
03b7,8,fa,35,53,3e,50,42,b4,2f,T
069b,8,60,a1,55,d8,11,66,17,e3,T
0713,8,57,89,cd,71,64,db,56,a2,T
02dc,8,50,e6,da,c6,f3,3e,99,12,T
063d,8,cc,52,03,2a,96,be,c5,f9,T
04ff,8,f0,81,db,00,c2,32,71,b7,T
042f,8,57,fa,a7,a0,92,7f,ab,a5,T
0754,8,c9,f1,a3,17,48,a5,2c,d7,T
0121,8,03,cb,b6,eb,34,82,c6,34,T
02b5,8,ff,f7,ab,b5,6a,9b,3f,d9,T
014a,8,d0,28,df,67,04,01,5b,34,T
016f,8,f4,81,5f,f4,72,0d,2a,25,T
06f2,8,fd,9c,82,c6,c1,bb,a4,4f,T
02a1,8,c2,a9,f3,5b,a3,c3,aa,ad,T
0520,8,05,b4,39,5d,d6,50,f0,5c,T
0178,8,db,b9,ef,36,2b,2f,9d,30,T
07b4,8,c4,33,6b,1e,8b,b9,3b,11,T
0512,8,f3,12,05,3c,96,31,d4,a3,T
07cf,8,5e,57,2b,27,f2,53,81,71,T
0630,8,3a,90,73,a9,d5,c4,4f,86,T
0569,8,11,c4,9d,84,64,4e,71,75,T
0283,8,68,b0,d1,9b,e6,74,fa,31,T
0059,8,fa,ae,01,c4,01,5f,22,2e,T
0263,8,65,83,8a,90,fb,e9,6c,cb,T
0598,8,ed,81,66,e1,77,88,63,85,T
0276,8,8d,59,4a,b2,54,12,0f,2b,T
01b0,8,f5,3b,0d,de,f4,e8,49,86,T
05d7,8,2b,76,a2,1f,4e,bd,10,ed,T
04b5,8,37,5f,33,a8,57,4e,bf,e9,T
0373,8,b3,1e,6a,83,f2,5e,cd,c0,T
042f,8,f7,40,e8,db,fd,06,a2,07,T
0546,8,5a,9b,99,72,bf,26,c9,a8,T
02c0,8,c3,0a,41,6a,9c,e9,37,ce,T
01a6,8,a5,fe,d7,78,01,01,de,c6,T
0136,8,96,fb,19,31,17,af,0a,e2,T
04bf,8,17,2f,c5,5a,11,50,d4,14,T
026a,8,ec,93,6b,6a,f7,aa,6e,7d,T
00b8,8,b9,c7,c8,91,22,c7,84,0a,T
0486,8,18,cd,48,cb,0e,bc,2b,e0,T
077e,8,ea,e9,40,ec,e5,28,95,9a,T
020a,8,71,70,01,cf,17,4f,e2,82,T
042c,8,7e,15,c6,f4,91,09,bb,57,T
0411,8,83,9d,27,58,48,69,4c,2d,T
025e,8,d6,63,77,1c,30,8d,d0,e9,T
0316,8,1e,db,1e,71,ee,a9,ad,5a,T
0514,8,4e,a8,8e,8a,3a,3e,c7,94,T
046b,8,e6,58,3c,31,0c,0d,9d,08,T
000f,8,b3,42,ad,2b,71,8d,e9,98,T
00a2,8,2d,32,c0,d8,0e,b9,62,68,T
06b3,8,dd,ee,fc,a3,31,1e,3f,c5,T
052b,8,99,f3,df,18,ef,02,98,f8,T
0291,8,28,18,5b,2a,bf,7f,b4,f1,T
01af,8,35,55,6e,14,c5,e1,95,45,T
0732,8,ad,b3,f1,d2,a8,d4,4c,57,T
05de,8,1d,83,be,c3,05,89,f2,71,T
05af,8,fa,a0,b7,38,ea,58,a5,21,T
0677,8,72,ba,11,d9,5f,65,2d,20,T
06f1,8,40,dd,07,d2,22,34,27,7e,T
0353,8,81,6d,d1,52,82,88,49,d9,T
03c3,8,91,43,5f,75,6f,49,59,f5,T
033a,8,f3,88,d4,89,b7,82,8b,2b,T
02da,8,f4,4a,27,65,29,8e,c9,79,T
03ec,8,81,b0,6d,fb,6c,15,71,f5,T
0193,8,f1,f0,87,07,16,ca,c3,f7,T
00d0,8,ce,6e,04,35,c4,0e,70,68,T
0328,8,81,95,ad,cf,cc,57,51,d9,T
0395,8,ec,46,0f,8d,be,0b,74,f9,T
0000,8,5f,ed,1b,79,5a,c2,e8,89,T
014d,8,d8,c2,ec,c9,48,50,27,90,T
0113,8,29,49,42,fa,00,0e,ac,fb,T
0370,8,ee,83,fc,29,e7,a2,d1,dc,T
07f3,8,5c,36,95,d2,e4,b3,c1,8e,T
0193,8,48,82,7f,dc,ab,43,23,46,T
00b1,8,79,1c,94,34,4f,11,07,b3,T
033d,8,08,93,88,9c,01,ad,c6,f2,T
0293,8,33,74,e7,fb,39,cc,e0,8b,T
0178,8,79,7a,4d,74,1e,f7,55,34,T
07bc,8,1f,9d,2a,54,63,10,38,11,T
05ea,8,e8,36,48,c8,ce,fb,4f,d2,T
057b,8,97,5b,2e,67,91,cb,b9,f4,T
0445,8,7f,c1,f3,69,9e,f3,c4,f5,T
0762,8,05,f7,64,04,20,46,8a,32,T
03eb,8,42,1b,c0,1e,8a,c4,b0,4c,T
0411,8,32,5b,a8,15,3f,a0,7f,46,T
067b,8,e5,4c,98,e7,d1,45,cb,4a,T
0463,8,fb,f5,d6,19,a3,94,4a,23,T
0123,8,61,af,c3,b0,ae,4a,40,29,T
01ae,8,ee,81,7c,09,0e,de,3d,45,T
01d0,8,73,e9,e3,9e,d0,43,71,2c,T
062c,8,84,bc,5d,a5,34,fd,34,58,T
00aa,8,82,a0,a9,cd,af,2d,2f,b5,T
05c9,8,39,c5,20,d8,d2,5d,a8,bf,T
06bf,8,12,59,e2,48,95,4a,c3,24,T
0548,8,fe,f0,57,91,4a,09,47,31,T
01ce,8,e8,08,b8,ae,d3,76,50,6a,T
071d,8,ed,4d,8b,07,c5,ea,0b,dc,T
07e9,8,de,a0,23,80,4d,83,7d,48,T
07d2,8,90,61,10,ed,98,06,35,b5,T
0448,8,9d,d7,83,c7,17,d4,f7,be,T
0297,8,bf,e7,89,7d,e4,a5,6d,ab,T
004b,8,23,20,3d,3e,8d,b8,b7,5b,T
0118,8,96,db,02,a7,1c,a2,2c,92,T
036c,8,9f,1c,fa,6a,fb,0b,b0,b9,T
0307,8,97,2f,f8,62,64,4e,fd,39,T
0204,8,14,09,c5,2b,76,23,e6,fa,T
03c8,8,11,7d,12,51,9d,e7,e9,9b,T
019f,8,b9,8d,c7,7a,40,df,4a,f4,T
021c,8,84,81,37,e7,fc,8b,01,54,T
0389,8,22,5a,d0,28,03,c7,bb,a3,T
021d,8,29,af,d7,4e,23,4b,8f,ac,T
0009,8,e8,46,71,2a,c7,29,35,2b,T
0614,8,f0,f2,0e,ad,d0,05,64,2b,T
00d0,8,f8,a9,ae,5f,7c,48,1c,1a,T
0707,8,6f,85,1c,cc,1f,8f,a3,e5,T
0426,8,dd,c8,28,c9,7d,b3,af,5e,T
061e,8,04,e2,3e,6e,ff,7c,d4,80,T
04ee,8,96,2a,39,2d,cf,50,0f,cf,T
0595,8,10,aa,b7,90,52,44,d8,a5,T
03cc,8,13,b9,0c,71,d6,a0,7d,92,T
03a6,8,fa,48,f8,a7,b6,96,9a,59,T
018a,8,74,65,7f,1b,24,e1,55,6c,T
05ca,8,5d,a1,d7,1d,51,2d,f7,b3,T
003b,8,71,2a,86,fc,78,9f,d1,cc,T
03a8,8,3a,12,df,6d,92,29,c3,43,T
0474,8,4d,71,84,91,15,a3,bc,cb,T
03ec,8,f0,f7,1d,9a,f6,1a,89,d4,T
071d,8,4e,71,fb,74,64,38,a1,bb,T
04a0,8,93,4e,8f,c4,e5,5e,03,56,T
0355,8,1a,d6,62,c2,e3,bc,e4,cc,T
0512,8,4e,9e,60,13,ca,e0,bf,fa,T
0331,8,ea,da,ca,7c,12,90,6d,52,T
0358,8,01,09,ea,4d,e9,60,c3,90,T
00f2,8,2e,9d,01,52,3f,9b,10,94,T
045b,8,31,60,15,a7,fc,bc,ea,a8,T
03bc,8,62,de,81,bc,b3,a6,f1,db,T
05db,8,01,78,5b,88,af,f8,01,97,T
0497,8,bd,71,21,37,15,80,72,5a,T
048d,8,d8,f1,48,ee,05,f3,d4,2a,T
0419,8,b0,5b,0f,73,fc,62,f3,c2,T
057e,8,cd,4d,b7,43,e8,28,e8,66,T
00ad,8,e4,fb,5b,52,cb,98,ed,e2,T
041c,8,95,c3,34,c3,d4,f2,b5,04,T
07db,8,c8,8d,2b,aa,77,81,1e,d6,T
0523,8,ec,e4,81,9b,64,36,18,b5,T
03e6,8,56,4e,32,24,a5,cc,61,a0,T
06e6,8,33,17,3f,2e,d5,c2,59,63,T
0229,8,82,4c,f8,f9,47,a6,2d,c2,T
0053,8,cb,11,46,27,4a,9e,6b,17,T
0202,8,8b,7c,36,04,5d,27,2a,6f,T
02d6,8,7a,6a,a8,05,31,fc,12,c5,T
0606,8,56,33,f8,35,ce,ee,b7,31,T
0615,8,8a,c6,4e,28,22,01,7d,c3,T
062f,8,bd,fe,4e,20,03,fb,8e,9f,T
034d,8,35,16,fc,bc,7c,c7,ac,cb,T
02d4,8,fe,6a,19,c4,5f,ba,ac,6a,T
03a2,8,e2,b6,6c,e6,9c,d1,b5,c2,T
073a,8,af,6a,82,ec,b1,11,a3,d5,T
0056,8,6b,3d,08,38,d5,0f,b0,b2,T
04f5,8,5e,d9,21,c1,19,77,9b,70,T
000a,8,6c,23,69,cd,e0,5a,6b,f3,T
0639,8,b5,12,39,62,6b,3f,26,cc,T
0162,8,2c,ad,1e,17,ed,27,8f,73,T
01ad,8,36,82,a8,75,d1,b4,92,90,T
04c6,8,4a,9b,6c,8a,00,b7,ba,62,T
0512,8,57,b9,17,51,54,b6,4c,32,T
01eb,8,38,28,44,d1,17,93,8a,a7,T
0184,8,23,c9,98,2e,10,53,7d,49,T
0688,8,ab,a6,d2,20,6f,be,76,26,T
067a,8,b1,85,5e,aa,68,b7,9c,b7,T
07dc,8,72,c1,17,99,51,10,78,40,T
02a1,8,5a,76,e0,ae,90,1c,e8,46,T
009e,8,52,86,91,d5,84,3e,98,41,T
03e0,8,72,41,9e,58,23,1c,e8,34,T
0110,8,ed,5f,af,9b,3c,d4,57,80,T
03b8,8,f0,c3,f6,c8,1b,a6,56,b2,T
028e,8,ad,31,93,12,48,db,5a,d0,T
0056,8,5f,73,5f,03,96,74,c5,ea,T
0568,8,40,1b,c3,f1,32,75,5c,c4,T
02f5,8,a6,08,48,ad,e2,03,44,c9,T
0639,8,d6,ac,0e,f8,b4,05,b1,37,T
0303,8,5e,72,51,e4,ce,e4,e0,4d,T
034e,8,22,e3,c4,52,7f,5e,4b,fe,T
0275,8,6f,6c,5d,5d,62,3b,d9,18,T
0450,8,74,d4,87,1d,30,b6,4b,76,T
0600,8,1d,b4,a4,a2,fc,e5,b3,85,T
0021,8,91,3a,2d,6d,64,f5,06,ed,T
00cd,8,6d,bb,9e,d8,ee,38,45,bc,T
0255,8,2d,b1,e9,d1,92,6c,35,59,T
0707,8,2b,d0,9e,f1,d2,f1,fc,7f,T
006f,8,9e,47,23,29,8e,08,6e,f2,T
04d3,8,da,8f,47,ed,cf,c7,81,6b,T
0400,8,68,6c,c7,65,d5,32,ae,4a,T
0793,8,fd,d6,a1,7f,0d,a9,ab,69,T
01ce,8,b7,50,df,a3,a9,ef,ab,15,T
0774,8,b3,db,de,06,b1,af,7c,48,T
0615,8,8f,cd,09,f4,3e,a9,14,3b,T
0005,8,04,5d,14,80,00,c4,39,bc,T
0245,8,03,9b,c4,f0,bf,35,88,4e,T
05ef,8,3d,22,cf,df,28,07,cf,cf,T
0756,8,6b,4e,63,38,7a,c0,75,d4,T
0636,8,54,06,64,64,6e,25,4f,3e,T
0179,8,63,be,f6,40,c7,aa,89,9d,T
0061,8,87,1e,b5,0d,21,91,bb,07,T
0461,8,8e,d9,aa,28,64,c0,2c,b3,T
054c,8,d5,44,a3,a3,f3,71,c4,23,T
00b5,8,9a,2d,94,3e,14,7f,f0,b9,T
035a,8,e5,de,1d,94,c8,dc,a7,6a,T
013f,8,99,63,39,27,1d,a7,05,4f,T
04ff,8,9d,64,46,63,d8,db,47,f3,T
05b3,8,a8,c1,ff,a5,ab,c4,5b,31,T
0790,8,b6,58,7f,6d,83,5a,48,ff,T
051a,8,47,f3,7c,c8,68,27,7b,37,T
04fe,8,9c,2b,5f,fa,2f,01,3e,1a,T
05f7,8,88,bc,5a,be,5d,1f,f6,02,T
0751,8,fa,d0,8d,fa,5e,69,91,da,T
05f9,8,9e,37,55,58,41,41,32,d7,T
0192,8,0b,f7,01,58,ad,0a,47,75,T
02a6,8,b6,14,83,f1,9e,61,62,e8,T
0268,8,f7,a9,a2,22,a8,f0,03,16,T
04fb,8,4f,b7,68,77,22,6d,e3,da,T
023b,8,81,48,65,ac,76,36,ec,41,T
077f,8,4c,14,22,e3,b0,55,ac,5d,T
04c1,8,ad,c3,92,67,48,a6,66,81,T
0590,8,13,cf,50,44,e2,56,f0,70,T
04b5,8,5c,73,2f,c9,5e,b0,8b,2e,T
068e,8,83,74,37,ee,a4,3a,25,95,T
05ad,8,6b,5b,25,5e,5c,ab,c6,da,T
0447,8,f4,38,47,a1,8c,33,85,45,T
0236,8,1d,79,31,44,0b,04,45,fd,T
03ff,8,67,17,6d,88,41,80,39,2d,T
01c4,8,43,d2,41,ab,7a,9e,8e,10,T
0528,8,c1,66,ed,81,c4,ec,08,33,T
0126,8,7f,cb,d4,22,01,be,39,0d,T
031c,8,b3,c4,9e,dc,1f,bb,39,da,T
